City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
369,ancud,-41.8697,-73.8203,287.24,94,0,1.62,CL,1675822193
370,wajir,1.7471,40.0573,296.46,80,3,6.65,KE,1675822730
371,belorechensk,44.76,39.87,267.93,95,100,5.2,RU,1675822731
372,poum,-20.2333,164.0167,299.83,84,100,6.24,NC,1675821980
373,perpignan,42.75,2.75,278.56,83,20,1.54,FR,1675822512
374,togur,58.3631,82.8265,256.0,97,93,2.57,RU,1675822572
375,babu,24.4167,111.5167,286.52,96,100,1.49,CN,1675822731
376,moyale,3.5167,39.0584,293.25,40,1,3.49,KE,1675822732
377,iracoubo,5.4802,-53.2011,297.21,90,72,4.49,GF,1675822732
378,fuerte olimpo,-21.0415,-57.8738,296.84,90,86,1.87,PY,1675822733
379,itaqui,-29.1253,-56.5531,299.94,22,0,4.35,BR,1675822733
380,mehamn,71.0357,27.8492,275.12,75,20,10.29,NO,1675822517
381,maan,5.9339,124.7356,303.06,69,100,2.02,PH,1675822733
382,whitehorse,60.7161,-135.0538,260.99,97,66,2.4,CA,1675822194
383,merauke,-8.4667,140.3333,301.56,77,76,7.03,ID,1675822734
384,sur,22.5667,59.5289,295.63,56,27,3.49,OM,1675822734
385,cravo norte,6.3017,-70.2041,301.52,50,86,2.14,CO,1675822735
386,diamantino,-14.4086,-56.4461,295.48,90,85,0.92,BR,1675822735
387,guerrero negro,27.9769,-114.0611,291.42,30,0,2.89,MX,1675822557
388,kaz,52.9113,87.3105,265.74,97,100,1.48,RU,1675822735
389,druzhba,52.0428,33.9453,260.85,95,15,2.44,UA,1675822736
390,kachiry,53.0675,76.1036,253.32,100,99,1.31,KZ,1675822600
391,yar-sale,66.8333,70.8333,258.35,84,100,9.16,RU,1675822240
392,petropavlovsk-kamchatskiy,53.0452,158.6483,263.48,48,20,2.0,RU,1675822589
393,denia,38.8408,0.1057,282.77,82,97,2.68,ES,1675822736
394,watertown,42.3709,-71.1828,274.47,73,100,6.17,US,1675822548
395,norman wells,65.282,-126.8329,250.35,99,88,0.92,CA,1675822158
396,shwebo,22.5667,95.7,293.77,34,0,1.69,MM,1675822737
397,sao felix do xingu,-6.6447,-51.995,295.34,96,80,0.51,BR,1675822737
398,madimba,-10.4,40.3333,298.55,87,100,3.63,TZ,1675822738
399,madison,34.7334,-86.5667,289.21,66,75,2.24,US,1675822514
400,rawah,34.4816,41.9093,280.25,67,95,3.02,IQ,1675822738
401,uhlove,44.8215,33.6045,271.98,90,100,9.89,UA,1675822738
402,alekseyevsk,57.8406,108.3492,253.76,99,100,1.41,RU,1675822739
403,ucluelet,48.9329,-125.5528,279.33,76,31,8.25,CA,1675822544
404,epernay,49.05,3.95,273.79,60,100,2.67,FR,1675822739
405,ponta delgada,37.7333,-25.6667,286.55,82,40,5.66,PT,1675822245
406,tangshan,39.6333,118.1833,274.4,38,0,0.88,CN,1675822739
407,imeni poliny osipenko,52.4201,136.4853,248.87,90,53,3.8,RU,1675822441
408,sungaipenuh,-2.0833,101.3833,296.68,44,99,0.81,ID,1675822740
409,zambezi,-13.5432,23.1047,289.84,98,100,2.49,ZM,1675822659
410,araouane,18.9048,-3.5265,292.64,19,0,5.86,ML,1675822298
411,marsh harbour,26.5412,-77.0636,294.96,62,0,8.24,BS,1675822293
412,kosh-agach,50.0,88.6667,248.9,96,100,0.88,RU,1675822741
413,kruisfontein,-34.0033,24.7314,291.97,83,100,1.85,ZA,1675822239
414,alta floresta,-9.8756,-56.0861,295.03,97,99,0.94,BR,1675822245
415,southbridge,42.0751,-72.0334,273.46,90,100,1.34,US,1675822600
416,altagracia de orituco,9.8601,-66.3814,294.34,90,54,2.76,VE,1675822741
417,grand gaube,-20.0064,57.6608,299.37,80,32,2.24,MU,1675822526
418,agadez,19.75,10.25,291.5,20,100,1.77,NE,1675822559
419,zhanakorgan,43.9098,67.2495,274.78,58,100,2.47,KZ,1675822742
420,impfondo,1.6381,18.0667,293.38,49,82,1.14,CG,1675822742
421,namatanai,-3.6667,152.4333,303.12,64,93,4.64,PG,1675822743
422,kovdor,67.5662,30.4758,268.19,87,51,2.8,RU,1675822743
423,nemuro,43.3236,145.575,269.9,59,35,1.97,JP,1675822581
424,shenjiamen,29.9576,122.298,283.03,76,88,5.07,CN,1675822179
425,raudeberg,61.9875,5.1352,279.24,73,84,15.73,NO,1675822191
426,bosanski novi,45.0458,16.3803,268.97,70,1,0.35,BA,1675822744
427,hervey bay,-25.2986,152.8535,300.08,60,71,8.67,AU,1675822744
428,comodoro rivadavia,-45.8667,-67.5,292.74,49,3,3.41,AR,1675822355
429,naryshkino,52.9678,35.7268,259.18,97,52,1.57,RU,1675822745
430,north myrtle beach,33.816,-78.68,285.38,81,75,1.54,US,1675822700
431,payo,-3.7508,103.6372,301.39,69,48,1.09,ID,1675822746
432,kununurra,-15.7667,128.7333,307.14,52,7,2.57,AU,1675822349
433,benguela,-12.5763,13.4055,296.17,77,100,1.66,AO,1675822028
434,la asuncion,11.0333,-63.8628,297.02,88,97,5.73,VE,1675822747
435,zhob,31.3411,69.4481,282.06,30,92,2.14,PK,1675822747
436,bredy,52.4153,60.3411,253.23,100,100,3.06,RU,1675822748
437,jacqueville,5.2052,-4.4146,299.25,87,53,2.54,CI,1675822207
438,surt,31.2089,16.5887,285.1,67,100,6.77,LY,1675822687
439,healdsburg,38.6105,-122.8692,286.18,75,0,2.06,US,1675822716
440,awbari,26.5921,12.7805,285.84,34,97,5.96,LY,1675822749
441,tessalit,20.1986,1.0114,294.05,14,68,3.71,ML,1675822749
442,bondoukou,8.0333,-2.8,297.0,78,60,2.11,CI,1675822698
443,svetlaya,46.5389,138.3297,265.55,48,4,5.08,RU,1675822262
444,san andres,12.5847,-81.7006,300.16,78,40,7.2,CO,1675822318
445,salgueiro,-8.0742,-39.1192,296.7,41,100,4.12,BR,1675822750
446,carmen,18.6333,-91.8333,301.17,61,0,2.57,MX,1675822218
447,ilinskiy,55.619,38.1182,266.99,73,75,3.0,RU,1675822751
448,deputatskiy,69.3,139.9,231.25,98,55,1.7,RU,1675822518
449,ayagoz,47.9714,80.4392,266.46,95,100,0.38,KZ,1675822751
450,nishihara,26.1842,127.7558,294.96,71,40,5.66,JP,1675822611
451,taranagar,28.6709,75.0351,287.33,35,0,1.82,IN,1675822752
452,goderich,43.7501,-81.7165,275.33,87,100,5.14,CA,1675822547
453,dalbandin,28.8947,64.4101,288.51,27,81,1.74,PK,1675822752
454,anchorage,61.2181,-149.9003,270.36,87,100,0.0,US,1675822753
455,paracuru,-3.41,-39.0306,300.43,77,100,4.46,BR,1675822753
456,placido de castro,-10.3353,-67.1856,296.21,97,100,1.06,BR,1675822753
457,raska,43.2872,20.6153,263.79,92,51,1.05,RS,1675822754
458,samarai,-10.6167,150.6667,301.22,76,100,5.62,PG,1675822537
459,tabas,33.5959,56.9244,281.27,87,1,2.06,IR,1675822754
460,ocampo,21.65,-101.5,288.18,23,100,2.43,MX,1675822756
461,sola,-13.8833,167.55,300.87,77,94,6.54,VU,1675822550
462,porbandar,21.6422,69.6093,293.7,59,22,4.1,IN,1675822756
463,brae,60.3964,-1.353,279.9,73,100,14.0,GB,1675822334
464,pacific grove,36.6177,-121.9166,286.23,86,0,2.24,US,1675822318
465,shimanovsk,52.0,127.7,250.65,79,24,1.73,RU,1675822757
466,gubkinskiy,64.434,76.5026,247.43,100,88,3.43,RU,1675822757
467,qasigiannguit,68.8193,-51.1922,246.29,98,100,0.99,GL,1675822590
468,skjervoy,70.0311,20.9714,276.15,62,12,8.2,NO,1675822758
469,sweetwater,25.7634,-80.3731,296.49,70,40,4.12,US,1675822508
470,mackay,-21.15,149.2,302.97,80,97,9.46,AU,1675822478
471,lasa,46.6166,10.7002,269.27,79,30,0.23,IT,1675822539
472,salalah,17.0151,54.0924,293.2,52,0,3.09,OM,1675822231
473,saint-augustin,51.226,-58.6502,253.55,86,17,2.3,CA,1675822529
474,pisco,-13.7,-76.2167,297.18,83,0,5.14,PE,1675822255
475,mugur-aksy,50.35,90.5,252.33,85,100,2.52,RU,1675822681
476,treinta y tres,-33.2333,-54.3833,294.71,67,12,4.91,UY,1675822759
477,qiongshan,20.0058,110.3542,298.14,78,75,4.0,CN,1675822760
478,catamarca,-28.4696,-65.7852,304.14,37,100,1.79,AR,1675822760
479,tautira,-17.7333,-149.15,299.87,61,5,2.11,PF,1675822250
480,berea,41.3662,-81.8543,279.4,78,0,3.6,US,1675822761
481,novikovo,51.1537,37.8879,261.26,94,6,3.42,RU,1675822761
482,hun,29.1268,15.9477,283.41,50,99,6.64,LY,1675822761
483,loiza,18.4313,-65.8802,298.19,88,40,2.57,PR,1675822762
484,voh,-20.9667,164.7,301.35,80,100,2.1,NC,1675822762
485,gaogou,34.0175,119.1886,281.37,59,100,5.24,CN,1675822763
486,olinda,-8.0089,-34.8553,300.0,61,20,2.57,BR,1675822549
487,chicama,-7.8447,-79.1469,295.45,75,45,2.54,PE,1675822657
488,palauig,15.435,119.9045,301.76,64,100,0.78,PH,1675822763
489,amalapuram,16.5833,82.0167,293.53,84,98,0.68,IN,1675822201
490,puerto escondido,15.85,-97.0667,300.61,65,20,0.0,MX,1675822738
491,cayenne,4.9333,-52.3333,298.17,94,75,1.54,GF,1675822524
492,mount isa,-20.7333,139.5,305.02,51,75,2.57,AU,1675822669
493,puerto gaitan,4.3133,-72.0816,303.05,42,53,4.31,CO,1675822764
494,mariestad,58.7097,13.8237,277.41,98,100,5.71,SE,1675822765
495,krupina,48.3554,19.0647,265.72,86,21,2.12,SK,1675822766
496,lovozero,68.005,35.0117,270.97,77,8,7.33,RU,1675822766
497,northam,51.0333,-4.2167,276.82,93,0,2.82,GB,1675822187
498,aswan,24.0934,32.907,282.88,42,25,4.31,EG,1675822185
499,jos,9.9167,8.9,290.13,27,50,2.81,NG,1675822766
500,sisimiut,66.9395,-53.6735,247.58,93,100,2.15,GL,1675822183
501,pimenta bueno,-11.6725,-61.1936,294.92,98,90,1.15,BR,1675822767
502,tagab,34.855,69.6492,276.6,41,97,1.82,AF,1675822768
503,kijang,35.2442,129.2139,283.0,38,18,1.43,KR,1675822768
504,jalu,29.0331,21.5482,282.38,58,68,2.88,LY,1675822769
505,gushikawa,26.3544,127.8686,294.92,69,20,4.12,JP,1675822769
506,misratah,32.3754,15.0925,286.13,63,100,7.12,LY,1675822770
507,teacapan,22.55,-105.75,291.64,74,49,3.45,MX,1675822770
508,beira,-19.8436,34.8389,298.2,100,20,2.06,MZ,1675822548
509,leningradskiy,69.3833,178.4167,241.97,96,100,2.19,RU,1675822253
510,petawawa,45.9001,-77.3328,274.14,90,100,5.38,CA,1675822771
511,bama,11.5221,13.6856,292.46,46,22,2.53,NG,1675822771
512,taltal,-25.4,-70.4833,294.88,78,8,2.29,CL,1675822312
513,palmer,42.1584,-72.3287,274.18,78,100,3.6,US,1675822308
514,oranjemund,-28.55,16.4333,290.57,89,98,7.84,NA,1675822364
515,bereda,43.2686,-7.5406,273.23,92,52,1.48,ES,1675822048
516,puerto maldonado,-12.6,-69.1833,295.51,98,63,0.61,PE,1675822772
517,lincoln,40.8,-96.667,278.72,59,0,0.45,US,1675822697
518,behbahan,30.5959,50.2417,283.74,62,3,2.38,IR,1675822773
519,iquitos,-3.7481,-73.2472,299.17,83,75,1.54,PE,1675822566
520,wladyslawowo,54.7909,18.4009,273.97,86,100,4.45,PL,1675822773
521,rurrenabaque,-14.4413,-67.5278,295.69,99,100,0.1,BO,1675822774
522,abadan,30.3392,48.3043,283.12,76,0,0.0,IR,1675822774
523,oranjestad,12.524,-70.027,299.21,79,20,7.72,AW,1675822592
524,toulon,43.1167,5.9333,280.93,69,0,4.12,FR,1675822775
525,goldsboro,35.3849,-77.9928,285.04,56,40,3.09,US,1675822775
526,rassvet,46.8333,40.75,265.76,77,100,7.85,RU,1675822776
527,gweta,-20.1833,25.2333,297.33,57,68,2.35,BW,1675822776
528,vestmannaeyjar,63.4427,-20.2734,273.48,57,100,16.36,IS,1675822251
529,jamame,0.0722,42.7506,296.92,86,24,4.67,SO,1675822776
530,nouakchott,18.0858,-15.9785,291.11,31,99,6.0,MR,1675822777
531,kadhan,24.481,68.9859,291.94,52,7,3.21,PK,1675822777
532,rincon,32.296,-81.2354,286.4,76,20,0.0,US,1675822778
533,los llanos de aridane,28.6585,-17.9182,285.01,62,0,3.6,ES,1675822478
534,camacha,33.0833,-16.3333,285.83,72,40,6.17,PT,1675822778
535,zharkent,44.1628,80.0,265.32,75,33,1.95,KZ,1675822779
536,buraydah,26.326,43.975,281.4,43,100,2.92,SA,1675822573
537,cam ranh,11.9214,109.1591,301.13,69,75,3.09,VN,1675822779
538,pangnirtung,66.1451,-65.7125,239.38,84,6,2.35,CA,1675822486
539,bonthe,7.5264,-12.505,297.42,78,42,1.88,SL,1675822779
540,dunedin,-45.8742,170.5036,289.03,46,61,7.65,NZ,1675822305
